Sample_ID,State,Season,Year,NDVI,Seasonal_Rainfall,Annual_Rainfall,Temperature,pH_0_5,Carbon,Texture,Paddy,Wheat,Apple,Tea,Coconut
600297ad-5b02-42fc-904f-6d87e141cec5,Haryana,Summer,2019,0.25565,245.5713653564453,393.6696215048432,43.78314285714288,7.800000000000001,159,6,False,False,False,False,False
f1eb0c4a-8eb9-472a-af5b-9965e51b78c2,Haryana,Summer,2019,0.3376666666666666,264.0759947299957,458.96718820509705,41.67916666666673,7.7,175,7,False,False,False,False,False
b0853307-5833-4adf-886b-ac7bf82d7797,Haryana,Summer,2019,0.4404833333333333,396.2681694030762,668.4718641873287,38.99727272727273,8.6,191,7,False,False,False,False,False
dafc5ec4-af55-4c8e-a2df-bb05532e44be,Haryana,Summer,2019,0.51155,196.3742482662201,401.88054004429614,38.423793103448304,8.0,172,7,False,False,False,False,False
0668e0fd-4215-4883-b3fb-be3afaa8bb5e,Haryana,Summer,2019,0.6325,691.419065952301,1074.6678755879402,32.76933333333335,7.2,248,7,False,False,False,False,True
79384746-2716-4e4b-88f6-e1c1fb9229a1,Haryana,Summer,2019,0.4187166666666667,332.23088970035315,485.5319829387208,43.57960000000003,7.6,154,6,False,False,False,False,False
e34e7259-3574-41ef-8b65-cacd23034ff2,Haryana,Summer,2019,0.4071666666666667,424.4213016554713,661.349359054132,42.80826086956523,7.2,195,6,False,False,False,False,False
0796ac5e-310d-4edf-a5e0-b71e50d44075,Haryana,Summer,2019,0.6283,684.5700097084045,1128.7310855984688,35.370000000000005,7.300000000000001,265,7,False,False,False,False,True
5b860655-d5de-4fc9-b31f-7ebd0d240c42,Haryana,Summer,2019,0.3566,411.6478852033615,665.7291266146863,43.62714285714287,7.9,195,4,False,False,False,False,False
e1afaae7-307b-4f69-898d-0430f9787c7c,Haryana,Summer,2019,0.6275833333333333,715.1403118371964,1143.6437658928337,35.382307692307734,7.300000000000001,239,7,False,False,False,False,True
2257f449-3dd7-4b3f-81af-9d95e0d6bc38,Haryana,Summer,2019,0.5883,227.26059818267825,454.2888429162267,37.22076923076924,7.800000000000001,183,4,False,False,False,False,False
e9764e88-d465-41fc-a274-87ac7c6057b0,Haryana,Summer,2019,0.5554666666666667,457.7177403718815,759.5087224469171,34.792857142857144,8.200000000000001,195,7,False,False,False,False,False
d1cfc900-155e-4b37-95db-2c904327c391,Haryana,Summer,2019,0.3802166666666666,316.0501484312408,590.2093072636344,40.92238095238099,8.1,185,7,False,False,False,False,False
d83f9aed-07d6-4c3a-9ef1-aadb8ebdcc65,Haryana,Summer,2019,0.1413,224.87138104438785,394.9150661900349,44.97631578947375,8.0,142,6,False,False,False,False,False
7294c257-4b34-4ee3-996b-190d87140087,Haryana,Summer,2019,0.70045,564.5152244567871,942.881252154708,34.15480000000002,7.6,220,7,False,False,False,False,False
a0e2f942-3ee0-420e-b952-8215bf447e53,Haryana,Summer,2019,0.5136166666666667,802.2554929889739,1240.242367349565,36.144615384615406,7.2,271,7,False,False,False,False,True
5e92740b-1a37-4009-adfb-e05870062b5c,Haryana,Summer,2019,0.41805,348.60806465148926,533.627394214891,41.59222222222223,7.6,176,6,False,False,False,False,False
1b058cac-2bf9-48ba-984d-ab7bdea3d639,Haryana,Summer,2019,0.49335,361.0876682464732,636.4569927718258,39.48428571428576,8.3,169,7,False,False,False,False,False
9a570fc0-8501-41ac-a1c9-56974c7b9cf2,Haryana,Summer,2019,0.23945,323.16642048954964,487.74654796230607,44.6813513513514,7.9,140,6,False,False,False,False,False
e87af3a8-1aa3-416f-a1d4-936a7bd87ac7,Haryana,Summer,2019,0.5892,495.939432144165,806.6521470461521,34.715925925925944,7.6,212,7,False,False,False,False,False
175968f5-05b0-4aab-b2ba-87b250a730e3,Haryana,Summer,2019,0.3671333333333333,429.4334545135498,768.3989294283092,35.65571428571428,8.1,194,7,False,False,False,False,False
71f8641f-1eda-456b-9342-2af222960d01,Haryana,Summer,2019,0.5685833333333333,218.44549322128296,432.4503371629089,38.99571428571432,7.800000000000001,169,7,False,False,False,False,False
ff5a9130-e39f-4e26-bf60-2360954dc373,Haryana,Summer,2019,0.32285,197.371701836586,423.6049038283527,38.742571428571466,7.800000000000001,157,7,False,False,False,False,False
c2acf00e-378b-4eb0-b3c3-6113c017908a,Haryana,Summer,2019,0.4532166666666667,383.6551634665872,622.4741344094233,40.00904761904764,8.200000000000001,215,7,False,False,False,False,False
b480fc5e-e5b2-4866-aa17-f4c65f36e829,Haryana,Summer,2019,0.6159333333333333,616.6281068286189,1060.1708969285974,36.04812500000003,7.4,234,7,False,False,False,False,True
3732c130-dcde-4806-b40c-23a6e1bc29f4,Haryana,Summer,2019,0.5711166666666667,530.6439771652222,961.465473935008,37.15357142857147,7.800000000000001,235,4,False,False,False,False,False
38c97d54-26e0-4cf5-af8d-114593823ed7,Haryana,Summer,2019,0.5449166666666667,463.6261100769043,751.5715016974136,35.59133333333335,7.6,235,4,False,False,False,False,False
1a697237-8381-4892-9055-4919aabf2d4c,Haryana,Summer,2019,0.42375,491.6743037365377,767.1636285127806,40.511904761904816,7.5,179,4,False,False,False,False,False
c80f9fb0-3fdc-4ab4-a25f-6da9f6167dc9,Haryana,Summer,2019,0.34975,321.30000352859497,442.56582446210086,43.11594594594595,7.9,140,6,False,False,False,False,False
32758a3b-f736-442b-ba70-12b430c16a2c,Haryana,Summer,2019,0.3743166666666666,255.49636507034305,441.2712669111788,41.77413793103455,7.7,162,7,False,False,False,False,False
96ebee93-39cb-47d5-b586-2e62c695984a,Haryana,Summer,2019,0.4259166666666667,425.7560592740774,560.6789611679101,41.69428571428574,7.4,166,6,False,False,False,False,False
6883e9f8-40e4-4a42-82d9-7fff68313302,Haryana,Summer,2019,0.2275833333333333,294.72559928894043,452.0641049289843,44.55705882352942,7.800000000000001,155,6,False,False,False,False,False
47df1185-5a30-4e15-a650-a10a96d43364,Haryana,Summer,2019,0.29945,366.950167058385,629.8944007739192,40.10583333333335,7.9,182,4,False,False,False,False,False
048a7507-c205-4a4d-849a-3917cf68bc6a,Haryana,Summer,2019,0.4026,265.4587931632996,503.8418622293543,37.82250000000005,8.4,179,7,False,False,False,False,False
3ea49714-0a2f-4bf8-9031-ee18005fb2e4,Haryana,Summer,2019,0.46775,339.31157483905554,507.2838066258637,42.05928571428575,7.6,159,6,False,False,False,False,False
ba97cd0f-17b3-45e5-af9f-cbd4074ba90b,Haryana,Summer,2019,0.4532166666666667,200.77689838409424,425.4599995398894,36.97562500000004,7.9,185,7,False,False,False,False,False
74845f62-9ce1-41b9-80af-af2ec97c2914,Haryana,Summer,2019,0.3137166666666666,218.59554314613345,391.5671059340239,43.47444444444449,7.9,174,6,False,False,False,False,False
68b98d4a-0f98-4894-8b9e-a12e4bfa0ca6,Haryana,Summer,2019,0.4145333333333333,489.6903998851776,766.1183416866697,35.00931034482761,8.6,193,7,False,False,False,False,False
ca9e324a-6cda-4792-a0a8-09fb83c4107d,Haryana,Summer,2019,0.5714,434.74517917633057,727.3091803928837,35.69240000000002,8.5,201,7,False,False,False,False,False
a7b28aea-09f7-4856-ae8a-88e54430cb43,Haryana,Summer,2019,0.6324,922.4365799427032,1415.6163440607488,36.18928571428575,6.9,341,7,False,False,False,False,True
439f8077-5bf5-4094-9072-238f207e886d,Haryana,Summer,2019,0.5604333333333333,214.17287397384644,460.7049991698932,36.27242424242428,8.0,184,7,False,False,False,False,False
77aa3f70-608f-457c-a986-109f1f167b17,Haryana,Summer,2019,0.5218166666666667,452.39808827330125,744.1865237920429,37.22083333333336,8.700000000000001,195,7,False,False,False,False,False
da346956-b212-4e06-b28c-f47fd639b525,Haryana,Summer,2019,0.4611,518.1925482749939,929.9266490684822,37.3421428571429,7.9,246,7,False,False,False,False,False
86d1924d-ecb1-45aa-b2cc-51db721bbd6e,Haryana,Summer,2019,0.2402333333333333,238.950487613678,387.5097957430408,43.92675675675679,8.0,133,9,False,False,False,False,False
a08407b0-ad3e-4826-b804-471e2b5c30b5,Haryana,Summer,2019,0.5372166666666667,437.9762554168701,777.4604979150463,35.8246666666667,8.4,199,4,False,False,False,False,False
088054e0-a030-4a04-b3f8-2182d5436879,Haryana,Summer,2019,0.5434166666666667,205.3117508888245,458.6254409231689,35.74818181818182,8.0,196,4,False,False,False,False,False
b892e0f3-18f6-41ac-9926-9bd6e7ce3902,Haryana,Summer,2019,0.4433,307.6318798065185,612.057604175061,36.910000000000025,8.700000000000001,180,7,False,False,False,False,False
e02854fe-1e1f-4aa7-9cce-5d179dbe50a1,Haryana,Summer,2019,0.2893,440.83935356140137,559.2933011798332,42.45896551724138,7.6,136,6,False,False,False,False,False
d5655a5a-7766-4c60-bdf4-38ea27fe6d62,Haryana,Summer,2019,0.5250333333333334,487.2757849693298,792.5345300795743,35.47800000000001,8.0,204,4,False,False,False,False,False
164e685f-4da8-46e8-95b3-f23d7b90c25d,Haryana,Summer,2019,0.4751333333333333,383.3935341835022,662.7497825546343,37.96894736842109,8.9,195,7,False,False,False,False,False
4a185ded-bdf2-454d-8a7b-3900306d0dc5,Haryana,Summer,2019,0.3819333333333333,360.5286953449249,497.3724128030008,42.05645161290323,7.5,164,6,False,False,False,False,False
114ba7b2-b52c-4fad-a972-ce28bca2d79a,Haryana,Summer,2019,0.41915,337.991858959198,493.90636576422094,41.26793103448279,7.6,167,6,False,False,False,False,False
4e57d6e1-2182-4138-a0df-c0c8857d2392,Haryana,Summer,2019,0.3115,272.07619582116604,427.1988357707305,43.58235294117651,7.800000000000001,163,6,False,False,False,False,False
8260f6fa-9f5f-4f6f-a67b-31dfb360bad2,Haryana,Summer,2019,0.4350333333333333,371.3657002449036,521.5276626700163,42.51758620689657,7.5,153,6,False,False,False,False,False
61374f81-6351-4a07-8add-0af4ed03ddb3,Haryana,Summer,2019,0.56385,262.30190563201904,442.52086255877657,40.23142857142864,7.6,165,6,False,False,False,False,False
639d07bc-37a3-4120-aeb8-f594d4185c12,Haryana,Summer,2019,0.4939166666666666,397.2164041996002,688.4423056127816,36.90629629629632,8.5,195,7,False,False,False,False,False
7cd6b7ea-0eff-4fb5-aecb-d9a82ec69a0e,Haryana,Summer,2019,0.4432666666666667,244.23311710357663,475.26465167850256,39.14840000000004,8.0,170,7,False,False,False,False,False
a26371cb-bcba-4db8-a511-b934d5eded97,Haryana,Summer,2019,0.3370666666666666,344.71312364935875,600.3274065796286,42.83352941176474,7.800000000000001,187,7,False,False,False,False,False
09258e4c-8846-4e2e-9d6f-c71d122eeab7,Haryana,Summer,2019,0.6451,689.3409260415938,1148.6709998154547,36.74538461538464,7.300000000000001,260,7,False,False,False,False,True
d5ca0de7-0ead-4fb9-aea7-6856ad9597d2,Haryana,Summer,2019,0.4416,418.1578697152436,647.5152704191541,44.64625000000001,7.4,193,6,False,False,False,False,False
6b45287e-2578-49ff-b6bc-070263797d6c,Haryana,Summer,2019,0.2543333333333333,313.90680146217346,467.7334401458502,44.405428571428615,8.0,152,6,False,False,False,False,False
8e4ac8f1-5cbb-4609-bc18-c96d38a785b6,Haryana,Summer,2019,0.5369166666666667,415.7903680801392,774.9265215285122,37.75888888888892,8.3,187,4,False,False,False,False,False
5121b0a4-d271-4dde-b181-ca77f0150c81,Haryana,Summer,2019,0.6147166666666667,191.74753856658936,390.5897900331765,36.638888888888914,7.7,181,7,False,False,False,False,False
bee74ded-d2b8-463b-86ad-a2bc1789230d,Haryana,Summer,2019,0.57175,381.704069852829,630.8926612089995,38.71476190476193,8.4,184,7,False,False,False,False,False
d802c43c-2497-465e-b37a-40a3e869aad8,Haryana,Summer,2019,0.4623,250.4000997543335,441.03700368851423,39.280555555555566,7.7,177,7,False,False,False,False,False
5d9f974c-f100-4fea-a0b4-e617e90a6624,Haryana,Summer,2019,0.5148,333.4506949420902,598.4137365765141,39.91956521739132,8.200000000000001,184,7,False,False,False,False,False
62df3bbc-b08e-4c00-a554-2005bc6e7edb,Haryana,Summer,2019,0.5329833333333333,516.3929619789124,905.9356992095708,37.83214285714291,7.9,217,4,False,False,False,False,False
07bbb527-9a93-46ec-9d79-4eecf2bbb675,Haryana,Summer,2019,0.5166166666666667,449.98537932376667,682.6577869738126,37.91518518518524,6.800000000000001,228,4,False,False,False,False,False
e43e7f46-3382-47c7-9497-f0d02aa9db7c,Haryana,Summer,2019,0.5019666666666667,291.7713323838834,526.1168095131288,41.07230769230773,7.7,167,6,False,False,False,False,False
20bf0437-8c75-41a8-bcb4-e18a29c2d0f0,Haryana,Summer,2019,0.5696333333333333,172.31873679161072,377.1463918110821,36.948787878787925,8.0,187,7,False,False,False,False,False
8f9cea78-107d-4bc5-8eab-8f2215fc4f0d,Haryana,Summer,2019,0.5361666666666667,361.5376637876034,600.6895292545977,42.25000000000006,7.5,177,4,False,False,False,False,False
290a4238-1680-443b-bf04-fa44693afbd8,Haryana,Summer,2019,0.5730833333333333,188.91174340248108,395.5095376606914,37.3366666666667,8.0,179,7,False,False,False,False,False
71ac0756-f3f9-4955-ae96-496e7b2a28b3,Haryana,Summer,2019,0.4516,187.19290280342105,395.141180685765,37.762777777777785,7.800000000000001,177,7,False,False,False,False,False
87b6d1d1-3c6a-4290-8b12-4d80068694db,Haryana,Summer,2019,0.2799666666666666,312.4405027329922,453.51788515000953,42.72783783783785,7.7,141,6,False,False,False,False,False
03a39236-93a4-4630-b13f-c9ce096e66f9,Haryana,Summer,2019,0.5637333333333333,1014.110497713089,1572.1402383412403,38.70266666666669,6.7,340,7,False,False,False,False,False
9637a389-d234-47b6-bf6a-66db7890e6ce,Haryana,Summer,2019,0.5233,236.4593687057495,454.211941273883,40.30200000000002,7.7,168,7,False,False,False,False,False
3a4c2292-15e3-4b66-b8eb-147b4b3f45a8,Haryana,Summer,2019,0.40595,345.12347996234894,586.809736632883,43.05000000000001,7.9,179,6,False,False,False,False,False
0b310cd4-8f99-4475-ba26-98ee883e1c68,Haryana,Summer,2019,0.6282166666666666,431.810969742015,679.6957405171852,36.33482758620693,6.9,263,4,False,False,False,False,False
ebfd89dc-1ea5-46a2-a701-bcafedc1979a,Haryana,Summer,2019,0.2510666666666666,444.6812409784761,760.0636754583684,40.8246666666667,8.200000000000001,195,7,False,False,False,False,False
25377187-adf6-4c30-b707-ea21d1f79788,Haryana,Summer,2019,0.6532,192.8479075431824,371.08774856477976,36.973243243243246,7.9,186,4,False,False,False,False,False
7faf9e1e-9757-4105-995c-9834f28100d4,Haryana,Summer,2019,0.44445,371.3230591118336,597.1901558715908,42.77571428571429,7.300000000000001,160,4,False,False,False,False,False
acbf17c6-7d79-4698-81c5-9bf1d8a2fa6f,Haryana,Summer,2019,0.5357,277.8756446838379,546.1189713040367,36.89756756756759,7.800000000000001,177,4,False,False,False,False,False
28f63560-caa2-4901-9ffc-5aec952103e9,Haryana,Summer,2019,0.5588833333333333,465.0077177701751,752.5646055039251,35.08692307692314,7.9,200,7,False,False,False,False,False
90744c9a-e450-466d-a5e0-f40336349503,Haryana,Summer,2019,0.4106333333333333,323.97038827836514,484.3658616348412,43.41642857142864,7.5,163,6,False,False,False,False,False
8b5ec488-dc6d-45f8-80dd-9d337cd3599b,Haryana,Summer,2019,0.3921833333333333,229.5367512702942,402.21232704573777,42.50428571428574,7.800000000000001,151,6,False,False,False,False,False
c75080b8-46a2-4227-989a-4236857339b9,Haryana,Autumn,2019,0.22134,52.14937478629872,386.9871160918847,38.45888888888891,7.9,148,9,False,False,False,False,False
3da213e3-b9d3-4f0c-a24e-7792532e0bb9,Haryana,Autumn,2019,0.31516,62.75153625907842,394.2714195958652,35.80333333333334,7.6,160,6,False,False,False,False,False
d8f1c3f5-0e30-4a11-9d72-92a55408c4a1,Haryana,Autumn,2019,0.2456,60.32502937316895,408.1691253185272,39.14647058823533,8.0,131,6,False,False,False,False,False
9115c008-e5b2-4119-9285-6e7701e5f389,Haryana,Autumn,2019,0.27024,79.96104827523232,464.8498746156693,35.32857142857142,7.800000000000001,168,6,False,False,False,False,False
3be5753b-56ae-47c1-8606-992624c03d26,Haryana,Autumn,2019,0.4639399999999999,134.93256348039722,607.46889262269,33.89952380952383,7.2,173,4,False,False,False,False,False
07ebac5a-53cd-4d22-8ce8-bd538bf8c461,Haryana,Autumn,2019,0.5333399999999999,153.68920517908464,623.6634860428521,29.375945945945944,8.5,187,7,False,False,False,False,False
e407f2c0-b0ec-4121-b599-fd5f78ff7867,Haryana,Autumn,2019,0.5415399999999999,108.75735947822614,489.8791385493933,28.48951219512196,8.200000000000001,170,7,False,False,False,False,False
bfb7993d-2d04-4575-b945-0481d0a5d36e,Haryana,Autumn,2019,0.63162,152.92209649086,963.9153838455676,29.023684210526312,7.5,218,7,False,True,False,False,False
647e2670-ffaf-4b5e-8ec3-c97d659fd338,Haryana,Autumn,2019,0.48036,113.75678873062134,506.2547070272267,30.051538461538485,8.200000000000001,177,7,False,False,False,False,False
c6b55c7f-adc5-4c9f-821d-eb681f0a7daf,Haryana,Autumn,2019,0.58186,67.27801551493326,481.2288477705836,29.62454545454545,7.9,176,7,False,False,False,False,False
46ecc8e5-ec9a-4bfe-826c-76f00736c42a,Haryana,Autumn,2019,0.56626,112.92948188317496,540.8953498989486,28.07909090909095,8.5,170,7,False,False,False,False,False
801adcd1-b596-4e28-a3c2-7e075203ecf4,Haryana,Autumn,2019,0.2404599999999999,72.78615498542786,385.4948398247361,39.60500000000002,7.9,140,6,False,False,False,False,False
97c6e61f-936b-4a5a-b95e-121b99819878,Haryana,Autumn,2019,0.3284,174.0895289182663,701.1848931446721,36.20641025641032,7.5,217,6,False,False,False,False,False
3e31815d-4982-4b89-98c6-4d97b8d11616,Haryana,Autumn,2019,0.17678,58.978430062532425,393.6696215048432,39.76843137254906,7.800000000000001,159,6,False,False,False,False,False
b7ebdc26-f187-4476-a01d-f688cef5c4df,Haryana,Autumn,2019,0.2749,54.183329621329904,458.96718820509705,34.64073170731712,7.7,175,7,False,False,False,False,False
2fe32d5f-6217-4728-9eb9-fdfbba8637bd,Haryana,Autumn,2019,0.4911,147.0778272151947,668.4718641873287,31.07205128205129,8.6,191,7,False,False,False,False,False
db854e51-7c01-44c8-8cd6-d4ca33e91051,Haryana,Autumn,2019,0.5525800000000001,85.23143878883457,401.88054004429614,28.960909090909126,8.0,172,7,False,False,False,False,False
419c86d9-498d-4021-aca8-c79d553f6c8e,Haryana,Autumn,2019,0.6088600000000001,166.18963438272476,1074.6678755879402,27.49774193548388,7.2,248,7,False,True,False,False,True
0babaa6f-74ed-44e5-a22d-bab6223693fe,Haryana,Autumn,2019,0.34844,80.39382594823837,485.5319829387208,36.20583333333337,7.6,154,6,False,False,False,False,False
c819f20f-9e22-4b22-8c13-559b256ec89e,Haryana,Autumn,2019,0.33214,151.64587116241455,661.349359054132,35.015714285714296,7.2,195,6,False,False,False,False,False
79c2b2b4-7e88-4b12-814c-c4bd436bac28,Haryana,Autumn,2019,0.47422,195.25859475135803,1128.7310855984688,29.05606060606061,7.300000000000001,265,7,False,True,False,False,True
8ec846b6-cf37-43a1-8cc6-b6d2c259383f,Haryana,Autumn,2019,0.30268,176.21799635887146,665.7291266146863,34.932500000000005,7.9,195,4,False,False,False,False,False
03c29f03-4c58-40f4-a770-b0ff5000d10b,Haryana,Autumn,2019,0.5626399999999999,201.7706487774849,1143.6437658928337,29.071714285714336,7.300000000000001,239,7,False,True,False,False,True
f2779811-6d56-4d2b-b5c9-4f1260c0b534,Haryana,Autumn,2019,0.4893399999999999,94.8756245560944,454.2888429162267,28.79666666666668,7.800000000000001,183,4,False,False,False,False,False
768787db-6e75-46e6-b7d3-a25a8795c3dc,Haryana,Autumn,2019,0.56248,147.55916905403137,759.5087224469171,29.80891891891895,8.200000000000001,195,7,False,False,False,False,False
03605176-e34c-41d5-b303-79b8f62f7003,Haryana,Autumn,2019,0.4048,136.21630549430847,590.2093072636344,29.404545454545485,8.1,185,7,False,False,False,False,False
a75b6d78-0466-4ac3-b9c1-1d3e650606e4,Haryana,Autumn,2019,0.21364,66.33589185401797,394.9150661900349,37.34087719298248,8.0,142,6,False,False,False,False,False
09aaf75d-fb66-45dd-bed9-08454b34d9cb,Haryana,Autumn,2019,0.65828,158.61357629299164,942.881252154708,28.824705882352987,7.6,220,7,False,False,False,False,False
08c5d86e-1e85-47f9-82c4-8a10b085e0f5,Haryana,Autumn,2019,0.45928,202.8210157752037,1240.242367349565,28.492051282051307,7.2,271,7,False,False,False,False,True
ef729924-1e38-42a3-9e61-0c44e49bfd87,Haryana,Autumn,2019,0.39936,88.1835207939148,533.627394214891,34.173636363636376,7.6,176,6,False,False,False,False,False
59409a82-c856-4957-83a9-1df5cf30c086,Haryana,Autumn,2019,0.44838,124.85076951980592,636.4569927718258,30.74081081081084,8.3,169,7,False,False,False,False,False
ddccb083-6ef8-4d8e-8e92-17b17afd04df,Haryana,Autumn,2019,0.2357,61.33336240053177,487.74654796230607,39.44551020408164,7.9,140,6,False,False,False,False,False
191c1ecb-1103-4ae9-a74a-fbf0ea96b5ff,Haryana,Autumn,2019,0.58502,144.4208466139171,806.6521470461521,29.83222222222224,7.6,212,7,False,False,False,False,False
ad1f4d3f-2458-4acb-91dc-2b92777d1ce1,Haryana,Autumn,2019,0.31376,172.41131448745728,768.3989294283092,30.146086956521746,8.1,194,7,False,False,False,False,False
0be872e5-0fd5-47d4-b36f-9a6ff88adf6d,Haryana,Autumn,2019,0.60656,100.2888295415014,432.4503371629089,28.86215686274511,7.800000000000001,169,7,False,False,False,False,False
3cef732a-6b75-4cdc-bb18-0bb303a313dc,Haryana,Autumn,2019,0.41318,97.63410410657524,423.6049038283527,28.31200000000001,7.800000000000001,157,7,False,False,False,False,False
580fe6ff-3e98-45f4-a993-c54dfb7c24c0,Haryana,Autumn,2019,0.4111399999999999,122.86297714710236,622.4741344094233,31.027894736842143,8.200000000000001,215,7,False,False,False,False,False
fed1f070-11cc-485d-9434-6277643c138f,Haryana,Autumn,2019,0.5404,234.7843153476715,1060.1708969285974,29.62024390243909,7.4,234,7,False,True,False,False,True
e01cb0be-2cf8-4d22-b0fb-6a0be9da0807,Haryana,Autumn,2019,0.468,241.28042271733284,961.465473935008,29.08162790697679,7.800000000000001,235,4,False,False,False,False,False
f0801411-a2af-456f-bfb8-6ab20fa4c752,Haryana,Autumn,2019,0.50378,146.84098720550537,751.5715016974136,29.685500000000047,7.6,235,4,False,False,False,False,False
dcbaefff-707c-4226-b27b-c4f9bb28466a,Haryana,Autumn,2019,0.4017199999999999,205.66585612297052,767.1636285127806,32.02794871794873,7.5,179,4,False,False,False,False,False
24511e29-58df-4451-984a-778906ca3120,Haryana,Autumn,2019,0.3084,55.56337588839233,442.56582446210086,37.30686274509805,7.9,140,6,False,False,False,False,False
6c897dc6-761d-48a8-967d-8105008e9668,Haryana,Autumn,2019,0.24354,60.16919159889221,441.2712669111788,34.358695652173935,7.7,162,7,False,False,False,False,False
79d9c076-013e-44cf-9cb4-3f10ef76ff93,Haryana,Autumn,2019,0.44256,91.9214940071106,560.6789611679101,33.378301886792485,7.4,166,6,False,False,False,False,False
724a6f86-b763-48aa-8a86-8c7b1b7d1d71,Haryana,Autumn,2019,0.2199,64.40241479873657,452.0641049289843,38.712500000000034,7.800000000000001,155,6,False,False,False,False,False
dfec6604-e1dc-4c17-be88-1947296d0be7,Haryana,Autumn,2019,0.3036,122.53951659798622,629.8944007739192,32.844736842105306,7.9,182,4,False,False,False,False,False
f9083f73-367f-4eaa-b600-0ab3ed72bcd2,Haryana,Autumn,2019,0.47476,96.46502344096416,503.8418622293543,28.704358974359025,8.4,179,7,False,False,False,False,False
ab243f22-ac2a-4ab7-bc7d-f7f4ad305821,Haryana,Autumn,2019,0.37094,83.47922050952911,507.2838066258637,36.05782608695654,7.6,159,6,False,False,False,False,False
99e2e27e-deb6-4e6e-b60b-13abbc499ab2,Haryana,Autumn,2019,0.46962,94.48718956112862,425.4599995398894,29.50761904761908,7.9,185,7,False,False,False,False,False
c9b86cb2-2524-4a3b-b9d2-679a9690240a,Haryana,Autumn,2019,0.2584,78.1866044998169,391.5671059340239,38.06961538461542,7.9,174,6,False,False,False,False,False
9cd70669-4d9b-4e3d-b7f5-10b359d4a058,Haryana,Autumn,2019,0.45014,124.39584016799928,766.1183416866697,28.97150000000005,8.6,193,7,False,False,False,False,False
4cd5e406-bea7-41d0-a062-0c86c9dddcc8,Haryana,Autumn,2019,0.47988,151.91852259635925,727.3091803928837,29.67611111111114,8.5,201,7,False,False,False,False,False
4b0b789e-5418-440b-b4f8-8d6429196d42,Haryana,Autumn,2019,0.53074,232.72851186990732,1415.6163440607488,29.17628571428577,6.9,341,7,True,False,False,False,True
a4f3ea87-3e95-42c9-a73e-ef154fbd3bb7,Haryana,Autumn,2019,0.50464,102.2415419654917,460.7049991698932,29.5256756756757,8.0,184,7,False,False,False,False,False
e0a09a19-1535-4d40-bcb2-c04c45a3b351,Haryana,Autumn,2019,0.42158,134.64120817184448,744.1865237920429,30.05111111111114,8.700000000000001,195,7,False,False,False,False,False
32b1376e-8207-48a6-be92-853450cbdd91,Haryana,Autumn,2019,0.44664,221.5383175611496,929.9266490684822,28.40000000000004,7.9,246,7,False,False,False,False,False
05195414-c668-4e53-b394-13ca86d362f3,Haryana,Autumn,2019,0.2406199999999999,59.322330713272095,387.5097957430408,38.44396226415097,8.0,133,9,False,False,False,False,False
e1b8b5f2-e983-4eb3-a500-fa152903ddb2,Haryana,Autumn,2019,0.4513399999999999,184.54767537117004,777.4604979150463,29.51536585365858,8.4,199,4,False,False,False,False,False
f5737d76-6859-44a1-b7fe-fa126114fc7a,Haryana,Autumn,2019,0.4921399999999999,101.3981763726544,458.6254409231689,29.343000000000018,8.0,196,4,False,False,False,False,False
16ee9f19-8efc-4df5-b949-648a7751d57b,Haryana,Autumn,2019,0.65278,148.33635234832764,612.057604175061,28.0682352941177,8.700000000000001,180,7,False,False,False,False,False
ee8e576c-fca6-4ada-8281-631dc9490190,Haryana,Autumn,2019,0.3505,69.02509087306953,559.2933011798332,34.988800000000026,7.6,136,6,False,False,False,False,False
84786cb6-3e38-4dfd-aefe-496530af8c41,Haryana,Autumn,2019,0.42298,143.30130856705364,792.5345300795743,29.6213513513514,8.0,204,4,False,False,False,False,False
dc1dd1e4-0390-4e22-a97e-b5fb2382ef0c,Haryana,Autumn,2019,0.5273399999999999,125.06977312249728,662.7497825546343,27.74542857142859,8.9,195,7,False,False,False,False,False
68871ffb-ae71-4520-95e3-30a1ba84e0b1,Haryana,Autumn,2019,0.3429,67.79460972547531,497.3724128030008,34.46918367346939,7.5,164,6,False,False,False,False,False
00085abe-fcb5-4062-8301-b4a202f07a54,Haryana,Autumn,2019,0.3204,74.18204316496849,493.90636576422094,35.63041666666669,7.6,167,6,False,False,False,False,False
ec6ebc72-219f-43b0-865f-9d895ca7f505,Haryana,Autumn,2019,0.2663,76.51035785675049,427.1988357707305,37.96686274509807,7.800000000000001,163,6,False,False,False,False,False
ab30fe2b-665f-4f45-9a20-5777a48e3ede,Haryana,Autumn,2019,0.3539199999999999,75.6806527863082,521.5276626700163,36.10083333333336,7.5,153,6,False,False,False,False,False
c7546c69-a73d-4718-b16d-7e71dc1edd9e,Haryana,Autumn,2019,0.4190399999999999,82.47700010240078,442.52086255877657,34.278333333333364,7.6,165,6,False,False,False,False,False
a4b814a6-40b6-4121-bfb0-aedcd30f21a2,Haryana,Autumn,2019,0.46668,166.4553028345108,688.4423056127816,30.335405405405425,8.5,195,7,False,False,False,False,False
225a41a8-72ff-4972-a619-744464cbd35d,Haryana,Autumn,2019,0.61838,94.742577791214,475.26465167850256,28.59571428571428,8.0,170,7,False,False,False,False,False
2c3359d2-3230-470d-b722-e13256de5e95,Haryana,Autumn,2019,0.35358,148.1155744791031,600.3274065796286,34.42349999999999,7.800000000000001,187,7,False,False,False,False,False
